SocioEcon,GoodStudent,Age,RiskAversion,VehicleYear,Accident,ThisCarDam,RuggedAuto,MakeModel,Antilock,Mileage,DrivQuality,DrivingSkill,SeniorTrain,ThisCarCost,CarValue,Theft,AntiTheft,HomeBase,OtherCarCost,PropCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
Prole,False,Senior,Normal,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,False,Rural,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
Middle,False,Adolescent,Adventurous,Older,None,None,Tank,FamilySedan,False,TwentyThou,Excellent,Expert,False,Thousand,TenThou,False,False,Suburb,Thousand,TenThou,False,Thousand,Good,False,Thousand,One
UpperMiddle,False,Adult,Cautious,Current,Moderate,Moderate,Football,FamilySedan,False,TwentyThou,Normal,Normal,False,HundredThou,TwentyThou,False,True,Secure,HundredThou,Million,True,Thousand,Fair,True,Thousand,Zero
Middle,False,Adult,Normal,Older,Moderate,Moderate,Football,FamilySedan,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,Secure,Thousand,Thousand,True,TenThou,Poor,False,Thousand,One
Middle,False,Senior,Normal,Current,None,None,Football,FamilySedan,False,FiveThou,Normal,Normal,False,Thousand,TwentyThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Zero
UpperMiddle,False,Adult,Adventurous,Current,None,None,Football,Luxury,True,TwentyThou,Normal,Normal,False,Thousand,FiftyThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,One
Prole,False,Adolescent,Adventurous,Current,None,None,Tank,FamilySedan,True,TwentyThou,Normal,Normal,False,Thousand,TwentyThou,False,False,City,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Many
Prole,False,Adult,Cautious,Current,None,None,EggShell,Economy,False,TwentyThou,Poor,SubStandard,False,Thousand,TenThou,False,True,City,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
Middle,False,Senior,Cautious,Older,None,None,Tank,FamilySedan,False,Domino,Poor,SubStandard,True,Thousand,FiveThou,False,True,Secure,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
Prole,False,Senior,Adventurous,Older,None,None,EggShell,Economy,False,FiftyThou,Excellent,Normal,False,Thousand,FiveThou,False,False,City,Thousand,TenThou,True,Thousand,Fair,False,Thousand,One
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,TenThou,False,Thousand,Poor,False,Thousand,Zero
Middle,False,Adult,Cautious,Older,Severe,Severe,Football,FamilySedan,False,FiveThou,Poor,SubStandard,False,TenThou,FiveThou,False,True,Secure,HundredThou,HundredThou,False,Thousand,Good,False,TenThou,Zero
Prole,False,Adolescent,Normal,Older,Severe,Severe,EggShell,SportsCar,False,FiftyThou,Poor,SubStandard,False,TenThou,FiveThou,False,True,City,HundredThou,HundredThou,True,HundredThou,Poor,False,Thousand,Many
Prole,False,Adolescent,Adventurous,Older,None,None,EggShell,Economy,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,FiftyThou,Excellent,Expert,False,Thousand,FiveThou,False,False,Rural,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
Middle,False,Adult,Adventurous,Older,Mild,Mild,Football,FamilySedan,False,FiftyThou,Poor,Normal,False,Thousand,FiveThou,False,False,Rural,Thousand,TenThou,False,Thousand,Fair,False,Thousand,Many
Middle,False,Adult,Normal,Current,None,None,EggShell,SportsCar,True,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
Prole,False,Senior,Cautious,Older,Mild,Mild,EggShell,Economy,False,TwentyThou,Normal,Normal,True,Thousand,FiveThou,False,True,Suburb,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
Prole,False,Senior,Normal,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,True,Thousand,FiveThou,False,False,City,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
Wealthy,False,Adult,Cautious,Current,None,None,Football,Luxury,True,FiftyThou,Normal,Normal,False,Thousand,FiftyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,Domino,Excellent,Expert,False,Thousand,FiveThou,False,False,City,Thousand,TenThou,True,Thousand,Poor,True,Thousand,Zero
Middle,False,Adult,Cautious,Current,None,None,EggShell,SportsCar,True,FiftyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Fair,True,Thousand,One
Middle,False,Adolescent,Normal,Current,None,None,EggShell,FamilySedan,True,TwentyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Suburb,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
Middle,False,Adult,Normal,Older,Mild,None,Tank,FamilySedan,False,TwentyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,False,Secure,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Zero
Prole,False,Adult,Cautious,Older,Mild,None,Football,Economy,False,TwentyThou,Poor,SubStandard,False,Thousand,TenThou,False,True,City,Thousand,TenThou,True,Thousand,Fair,False,Thousand,One
Prole,False,Adult,Normal,Current,None,None,EggShell,SportsCar,True,FiftyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,False,City,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
Prole,False,Adolescent,Adventurous,Older,Severe,Severe,EggShell,Economy,False,FiftyThou,Poor,Normal,False,TenThou,FiveThou,False,False,City,TenThou,TenThou,True,Million,Poor,False,Thousand,Many
Middle,False,Adult,Normal,Current,None,None,Tank,FamilySedan,False,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
Middle,False,Adult,Normal,Older,Severe,Severe,Football,Economy,False,FiftyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,Rural,HundredThou,HundredThou,False,Thousand,Fair,False,Thousand,Many
Prole,False,Adolescent,Psychopath,Older,Mild,Mild,EggShell,Economy,False,TwentyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,Rural,Thousand,Thousand,True,Million,Poor,False,Thousand,Many
UpperMiddle,False,Senior,Normal,Older,None,None,Football,Luxury,False,TwentyThou,Poor,SubStandard,False,Thousand,FiftyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
Middle,False,Adult,Normal,Current,None,None,Football,FamilySedan,False,FiveThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Rural,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
Middle,False,Senior,Cautious,Current,None,None,Football,FamilySedan,True,FiftyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,Secure,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Many
Middle,False,Adolescent,Adventurous,Older,None,None,Football,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,TwentyThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
Prole,False,Adult,Cautious,Current,None,None,Football,FamilySedan,True,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,City,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
UpperMiddle,True,Adolescent,Normal,Current,Severe,Severe,Football,FamilySedan,False,TwentyThou,Poor,SubStandard,False,TenThou,TenThou,False,True,Secure,HundredThou,HundredThou,True,Thousand,Fair,True,HundredThou,Many
Middle,False,Adult,Normal,Older,None,None,Football,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Suburb,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
Prole,False,Adult,Normal,Older,None,None,Football,FamilySedan,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
Middle,False,Senior,Cautious,Older,None,None,Tank,FamilySedan,False,FiveThou,Excellent,Expert,True,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
Prole,False,Senior,Normal,Current,None,None,Tank,FamilySedan,True,FiftyThou,Normal,Normal,True,Thousand,TwentyThou,False,False,City,Thousand,TenThou,False,Thousand,Excellent,True,Thousand,Zero
Middle,False,Adolescent,Adventurous,Current,None,None,Football,FamilySedan,False,FiveThou,Poor,SubStandard,False,Thousand,TwentyThou,False,False,Rural,Thousand,TenThou,True,Thousand,Fair,True,Thousand,Many
Prole,False,Adult,Adventurous,Older,None,None,EggShell,Economy,False,TwentyThou,Excellent,Expert,False,Thousand,FiveThou,False,False,Rural,Thousand,TenThou,False,Thousand,Poor,False,Thousand,Zero
UpperMiddle,False,Adult,Adventurous,Current,None,None,EggShell,Luxury,True,FiftyThou,Excellent,Expert,False,Thousand,FiftyThou,False,False,City,Thousand,Thousand,True,Thousand,Good,True,Thousand,One
UpperMiddle,False,Senior,Normal,Older,None,None,Tank,FamilySedan,False,TwentyThou,Excellent,Expert,True,Thousand,TenThou,False,True,Suburb,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
Middle,False,Adult,Normal,Older,None,None,EggShell,SportsCar,True,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Suburb,Thousand,TenThou,True,Thousand,Good,True,Thousand,Zero
Prole,False,Adult,Cautious,Older,Mild,Mild,EggShell,SportsCar,False,FiftyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,City,Thousand,Thousand,True,Thousand,Fair,True,Thousand,One
Middle,False,Adult,Normal,Older,None,None,Football,FamilySedan,False,TwentyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,Rural,Thousand,TenThou,False,Thousand,Fair,False,Thousand,One
Middle,False,Adult,Cautious,Older,None,None,Football,FamilySedan,False,TwentyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
Prole,False,Senior,Cautious,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,True,City,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
UpperMiddle,False,Adult,Cautious,Current,None,None,Football,Luxury,True,FiftyThou,Normal,Normal,False,Thousand,FiftyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
Middle,False,Adult,Normal,Older,Severe,Severe,Tank,FamilySedan,False,TwentyThou,Poor,SubStandard,False,HundredThou,TwentyThou,False,True,Suburb,HundredThou,Million,True,Thousand,Excellent,False,HundredThou,Many
Prole,False,Senior,Cautious,Older,None,None,EggShell,Economy,False,TwentyThou,Excellent,Expert,True,Thousand,FiveThou,False,True,City,Thousand,TenThou,False,Thousand,Fair,False,Thousand,Zero
Prole,False,Adult,Normal,Older,Moderate,Moderate,EggShell,Economy,False,TwentyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,City,Thousand,TenThou,True,Thousand,Fair,False,Thousand,Many
Middle,False,Adult,Normal,Older,None,None,Football,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,True,Suburb,Thousand,TenThou,True,Thousand,Poor,False,Thousand,Zero
UpperMiddle,False,Adult,Normal,Current,None,None,Football,Luxury,True,FiftyThou,Poor,SubStandard,False,Thousand,FiftyThou,False,True,Secure,Thousand,TenThou,True,Thousand,Good,True,Thousand,Many
Prole,False,Adult,Normal,Older,None,None,Football,Economy,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
Prole,False,Adult,Normal,Current,None,None,Football,FamilySedan,True,FiveThou,Poor,SubStandard,False,Thousand,TwentyThou,False,False,Rural,Thousand,Thousand,False,Thousand,Good,True,Thousand,Many
Prole,False,Adult,Normal,Current,None,None,Tank,FamilySedan,True,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,False,Rural,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
Prole,False,Senior,Adventurous,Older,Moderate,Severe,EggShell,Economy,False,FiftyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,Rural,HundredThou,HundredThou,True,Thousand,Fair,False,Thousand,Many
Middle,False,Adult,Cautious,Current,None,None,Football,FamilySedan,False,TwentyThou,Excellent,Expert,False,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
Middle,False,Adult,Cautious,Older,None,None,Tank,FamilySedan,False,TwentyThou,Poor,SubStandard,False,Thousand,FiveThou,False,True,Suburb,Thousand,Thousand,True,Thousand,Good,False,Thousand,Many
Middle,False,Senior,Normal,Older,None,None,EggShell,SportsCar,False,FiftyThou,Normal,Normal,True,Thousand,TenThou,False,False,Rural,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
Middle,False,Adolescent,Adventurous,Older,Severe,Severe,Tank,FamilySedan,False,TwentyThou,Poor,SubStandard,False,TenThou,TenThou,False,False,Suburb,HundredThou,HundredThou,True,Thousand,Excellent,False,TenThou,Many
Prole,False,Senior,Normal,Current,None,None,Football,Economy,False,FiftyThou,Normal,Normal,False,Thousand,TenThou,False,False,City,Thousand,TenThou,False,Thousand,Good,True,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,EggShell,SportsCar,False,FiftyThou,Normal,Normal,False,Thousand,TenThou,False,False,City,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
Middle,False,Adult,Normal,Older,None,None,EggShell,SportsCar,False,TwentyThou,Poor,SubStandard,False,Thousand,FiveThou,False,True,Secure,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
Prole,False,Adolescent,Cautious,Current,Moderate,Moderate,Football,Economy,False,TwentyThou,Poor,SubStandard,False,HundredThou,TwentyThou,False,True,City,Thousand,HundredThou,False,Thousand,Good,True,Thousand,One
Middle,False,Adult,Normal,Older,None,None,Football,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,TenThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
Prole,False,Adult,Adventurous,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
UpperMiddle,False,Adult,Adventurous,Current,Mild,Mild,Football,Luxury,True,FiftyThou,Poor,SubStandard,False,Thousand,FiftyThou,False,False,City,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Many
Middle,False,Senior,Cautious,Current,None,None,EggShell,Economy,False,FiftyThou,Excellent,Expert,False,Thousand,TenThou,False,True,Secure,Thousand,TenThou,True,Thousand,Poor,True,Thousand,Zero
UpperMiddle,False,Adult,Adventurous,Current,Mild,Mild,Football,Economy,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
Middle,False,Adult,Normal,Older,None,None,Tank,FamilySedan,False,FiveThou,Normal,Normal,False,Thousand,TwentyThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Good,False,Thousand,Zero
UpperMiddle,False,Adolescent,Cautious,Older,None,None,Football,Luxury,False,TwentyThou,Excellent,Expert,False,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
Middle,True,Adolescent,Adventurous,Older,None,None,EggShell,Economy,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Fair,False,Thousand,Many
Prole,False,Adult,Normal,Current,None,None,Football,Economy,False,TwentyThou,Excellent,Expert,False,Thousand,TwentyThou,False,False,City,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
Prole,False,Senior,Cautious,Current,Moderate,Moderate,Football,Economy,False,Domino,Poor,SubStandard,False,TenThou,TenThou,False,True,City,TenThou,HundredThou,False,Thousand,Good,True,TenThou,One
Middle,False,Adult,Normal,Older,None,None,Football,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,False,Secure,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Zero
Wealthy,False,Adult,Cautious,Current,None,None,Football,Luxury,True,TwentyThou,Normal,Normal,False,Thousand,FiftyThou,False,True,Secure,Thousand,TenThou,True,Thousand,Good,True,Thousand,Zero
Prole,False,Adolescent,Adventurous,Older,Moderate,Moderate,EggShell,Economy,False,TwentyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,City,Thousand,TenThou,True,Thousand,Fair,False,Thousand,Many
Middle,False,Adult,Adventurous,Current,None,None,EggShell,FamilySedan,True,TwentyThou,Excellent,Normal,False,Thousand,TwentyThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Poor,True,Thousand,Zero
Prole,False,Senior,Normal,Older,Moderate,Moderate,EggShell,Economy,False,FiftyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,City,Thousand,TenThou,False,Million,Poor,False,Thousand,One
Middle,False,Adult,Adventurous,Older,Mild,Mild,EggShell,Economy,False,TwentyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Poor,False,Thousand,Many
Middle,False,Senior,Cautious,Older,None,None,Tank,FamilySedan,False,FiveThou,Normal,Normal,True,Thousand,TenThou,False,True,Secure,Thousand,TenThou,True,Thousand,Excellent,False,Thousand,Zero
UpperMiddle,False,Adult,Adventurous,Current,Severe,Severe,EggShell,FamilySedan,False,Domino,Poor,Normal,False,HundredThou,TwentyThou,False,False,City,TenThou,HundredThou,False,HundredThou,Poor,True,Thousand,Many
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,Thousand,True,Thousand,Fair,False,Thousand,One
Prole,False,Adult,Adventurous,Older,None,None,EggShell,SportsCar,True,TwentyThou,Normal,Normal,False,Thousand,TenThou,False,False,City,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
Middle,False,Adult,Cautious,Older,None,None,Football,FamilySedan,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,True,Secure,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
Prole,False,Senior,Adventurous,Older,Moderate,Moderate,Football,Economy,False,FiftyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,City,TenThou,HundredThou,True,Thousand,Good,False,Thousand,Many
Middle,False,Adult,Normal,Older,None,None,Tank,FamilySedan,False,Domino,Normal,Normal,False,Thousand,FiveThou,False,False,Rural,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
Middle,False,Adult,Cautious,Older,None,None,Tank,FamilySedan,False,FiveThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,Secure,Thousand,TenThou,True,Thousand,Good,False,Thousand,Many
UpperMiddle,True,Adolescent,Normal,Current,Moderate,Moderate,Football,Economy,False,FiftyThou,Poor,SubStandard,False,TenThou,TenThou,False,True,Secure,Thousand,TenThou,True,Thousand,Good,True,Thousand,Many
Middle,False,Adult,Normal,Older,None,None,Tank,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
UpperMiddle,False,Adult,Normal,Current,None,None,Football,FamilySedan,True,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Rural,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
Middle,False,Adult,Cautious,Current,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,True,Secure,Thousand,TenThou,False,Thousand,Fair,True,Thousand,Zero
