,SocioEcon,GoodStudent,Age,RiskAversion,VehicleYear,Accident,ThisCarDam,RuggedAuto,MakeModel,Antilock,Mileage,DrivQuality,DrivingSkill,SeniorTrain,ThisCarCost,CarValue,Theft,AntiTheft,HomeBase,OtherCarCost,PropCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
4189,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,1,1,1,2,0,0,0,0,3,0,0,0
4190,2,1,1,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,3,0,0,0,0,2,0,0,0
4191,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,2,1,1,2,0,1,0,0,1,1,0,2
4192,1,1,1,2,0,0,0,2,2,1,1,0,0,1,0,2,1,0,0,0,1,0,0,3,0,0,2
4193,0,0,0,2,1,3,3,2,2,1,2,0,0,1,1,0,1,1,1,1,2,1,0,3,1,0,2
4194,0,1,2,3,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
4195,2,0,0,3,0,0,0,1,3,0,2,2,1,1,0,3,1,0,0,0,0,0,0,3,0,0,0
4196,1,1,1,2,0,0,0,1,2,1,0,1,1,1,0,2,1,0,2,0,0,0,0,2,0,0,0
4197,1,1,0,2,0,0,0,0,2,1,1,1,1,1,0,2,1,1,2,0,0,0,0,1,0,0,1
4198,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,2
4199,0,1,2,2,1,0,0,1,2,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1
4200,1,1,0,1,1,2,2,0,0,1,2,0,1,1,1,1,1,1,2,0,1,0,0,0,1,0,1
4201,2,1,1,2,0,0,0,1,2,1,2,2,2,1,0,2,1,0,2,0,1,0,0,3,0,0,0
4202,1,1,1,3,1,1,1,2,2,1,1,0,0,1,0,0,1,0,2,0,1,1,0,3,0,0,2
4203,0,1,2,3,1,1,1,0,0,1,2,1,1,0,0,2,1,0,1,0,0,0,0,1,1,0,0
4204,2,1,2,2,0,3,3,2,2,1,1,0,0,1,2,2,1,0,2,1,2,0,0,3,0,0,2
4205,0,1,1,2,0,0,0,1,1,1,2,1,1,1,0,2,1,1,3,0,1,1,0,2,0,0,1
4206,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
4207,1,1,1,2,0,0,0,1,1,1,2,1,1,1,0,0,1,0,2,0,0,1,0,2,0,0,0
4208,0,1,1,2,1,0,0,0,0,1,1,1,1,1,0,2,1,0,1,0,1,1,0,0,1,0,0
4209,0,1,0,2,0,3,3,1,1,1,2,0,0,1,1,1,1,1,1,1,1,0,2,1,0,0,2
4210,0,1,1,1,1,3,3,0,1,1,1,0,0,1,0,0,1,1,1,2,2,0,0,1,1,0,2
4211,1,1,0,0,1,3,1,2,2,1,3,0,0,1,0,0,1,1,1,1,1,0,0,3,0,0,2
4212,1,1,1,0,0,0,0,1,1,1,3,1,1,1,0,1,1,1,1,0,1,1,0,3,0,0,2
4213,0,1,1,0,1,3,3,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,2
4214,2,1,2,2,0,0,0,2,3,0,0,1,1,0,0,3,1,0,0,0,1,0,0,3,0,0,0
4215,0,1,0,1,1,3,0,2,2,1,2,0,0,1,0,0,1,1,1,2,2,0,0,3,1,0,2
4216,1,1,0,1,1,0,0,1,2,1,3,1,1,1,0,0,1,1,2,0,0,1,0,2,1,0,2
4217,0,1,0,0,1,3,3,1,2,1,2,0,0,1,1,0,1,1,1,1,1,1,0,1,1,2,2
4218,0,1,1,1,1,0,0,0,1,1,2,2,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1
4219,2,1,2,2,0,0,0,1,2,1,2,2,2,1,0,2,1,0,2,0,0,0,0,2,0,0,0
4220,0,1,1,1,1,0,0,2,2,1,2,0,0,1,0,1,1,1,1,0,1,0,0,2,1,0,2
4221,1,1,1,2,1,0,0,0,0,1,2,1,1,1,0,1,1,0,3,0,0,1,0,0,1,0,1
4222,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,0,0,0,0,2,1,0,0
4223,1,1,1,1,1,3,3,2,2,1,2,0,0,1,1,0,1,1,2,1,1,0,0,2,1,0,2
4224,1,1,1,2,1,0,0,2,2,1,2,0,0,1,0,1,1,1,0,0,0,0,0,3,1,0,2
4225,2,1,1,2,0,0,0,1,1,1,3,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
4226,0,1,0,2,1,0,0,1,2,1,2,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
4227,1,1,1,1,1,0,0,1,2,1,2,1,1,1,0,0,1,1,3,0,0,0,0,1,1,0,0
4228,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,0,1,0,2
4229,0,1,1,2,1,0,0,0,1,1,2,2,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0
4230,1,1,0,3,0,0,0,2,2,1,2,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
4231,0,1,1,2,1,0,0,0,0,1,2,1,1,1,0,0,1,1,3,0,1,0,0,0,1,0,0
4232,0,1,1,1,1,0,0,0,0,1,3,1,1,1,0,1,1,1,1,0,0,0,0,2,0,0,0
4233,0,1,1,1,1,3,3,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,2
4234,2,1,2,3,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,1,0,2,0,0,0
4235,0,1,1,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,2
4236,1,1,1,3,0,0,0,2,2,0,1,2,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
4237,2,1,1,1,0,0,0,2,3,0,1,0,1,1,0,3,1,1,1,0,0,1,0,3,0,0,0
4238,1,1,1,2,1,2,2,0,0,1,2,0,0,1,2,2,1,0,2,0,2,0,1,0,1,0,2
4239,2,1,1,1,1,0,0,2,0,1,1,1,1,1,0,1,1,1,2,0,1,0,0,3,1,0,2
4240,0,1,0,2,0,1,1,0,0,0,1,0,0,1,0,3,1,1,1,0,1,1,0,0,0,0,2
4241,1,1,1,2,0,0,0,0,0,0,3,0,0,1,0,2,1,1,2,0,0,0,0,1,0,0,2
4242,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,2,0,0,2
4243,1,1,1,2,1,0,0,1,2,1,3,1,1,1,0,0,1,1,2,0,1,0,0,1,1,0,0
4244,2,1,1,1,0,0,0,1,3,0,1,1,1,1,0,3,1,1,1,0,0,0,0,2,0,0,2
4245,1,1,0,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0
4246,0,1,1,2,0,0,0,0,0,0,2,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
4247,0,1,1,1,1,0,0,1,1,1,2,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0
4248,2,1,2,3,0,0,0,2,3,0,2,1,1,0,0,3,1,0,0,0,0,0,0,3,0,0,0
4249,0,1,1,2,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
4250,1,0,0,3,1,1,0,2,2,1,0,0,0,1,0,2,1,0,0,0,0,1,0,2,1,0,1
4251,0,1,1,2,1,0,0,0,1,1,3,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
4252,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,2,0,0,2
4253,1,1,1,2,0,1,1,1,2,1,2,1,1,1,0,2,1,1,0,0,0,1,0,3,0,0,0
4254,1,1,1,1,1,1,1,1,2,1,3,0,0,1,0,0,1,1,2,0,1,0,0,1,1,0,2
4255,1,1,1,2,1,0,0,1,2,1,2,2,2,1,0,1,1,0,2,0,0,0,0,1,1,0,0
4256,2,1,1,1,0,1,1,2,3,0,1,0,0,1,0,3,1,0,1,0,0,0,0,3,0,0,2
4257,0,1,2,2,1,3,3,0,1,1,1,0,0,1,1,1,1,1,1,2,2,0,1,1,1,1,2
4258,2,1,1,2,0,1,1,0,3,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2
4259,0,1,2,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
4260,0,1,2,3,1,0,0,0,1,1,3,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2
4261,2,1,1,3,1,0,0,2,2,1,3,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0
4262,1,1,1,2,1,0,0,2,2,1,3,1,1,1,0,0,1,1,3,0,0,0,0,2,1,0,2
4263,2,0,0,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,0,0,0,0,0,2,0,0,0
4264,2,1,1,1,0,0,0,1,3,0,2,0,1,1,0,3,1,1,2,0,1,0,0,2,0,0,0
4265,1,1,1,2,0,0,0,1,2,1,2,1,1,1,0,2,1,0,0,0,1,0,0,2,0,0,0
4266,1,1,1,3,1,0,0,2,2,1,3,1,1,1,0,0,1,0,0,0,1,0,0,2,1,0,0
4267,1,1,1,1,1,2,1,2,2,1,1,0,1,1,0,2,1,1,2,0,0,0,0,2,1,2,1
4268,1,1,1,2,1,0,0,2,2,1,2,2,2,1,0,1,1,1,0,0,0,1,0,3,1,0,0
4269,1,1,1,1,0,0,0,0,0,0,2,1,1,1,0,2,1,1,1,0,0,0,0,2,0,0,2
4270,3,1,2,2,0,0,0,1,3,0,2,1,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0
4271,0,1,2,2,1,0,0,2,2,1,2,1,1,0,0,0,1,1,1,0,0,1,0,3,1,0,0
4272,0,1,2,1,1,0,0,0,1,1,2,2,1,1,0,0,1,1,1,0,0,1,0,1,1,0,2
4273,0,0,0,2,1,0,0,0,0,1,2,1,1,1,0,1,1,1,2,0,0,0,0,0,1,0,0
4274,1,1,1,2,1,0,0,1,2,1,3,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1
4275,0,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
4276,1,1,2,2,1,0,0,1,2,1,1,0,0,1,0,0,1,1,2,0,1,0,0,2,1,0,2
4277,0,1,1,3,0,1,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,2
4278,1,1,1,2,1,0,0,0,0,1,1,1,1,1,0,1,1,1,2,0,1,1,0,0,1,0,0
4279,0,1,1,2,1,0,0,0,1,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,2
4280,0,1,1,2,1,0,0,0,2,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
4281,2,1,2,3,0,0,0,0,0,0,2,2,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0
4282,2,1,1,3,0,0,0,1,2,1,3,2,1,1,0,2,1,0,0,0,1,0,0,2,0,0,0
4283,0,1,1,2,1,0,0,1,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
4284,0,1,2,2,1,0,0,0,1,1,0,1,1,1,0,1,1,1,3,0,1,0,0,0,1,0,0
4285,0,1,2,3,1,3,3,0,1,1,1,0,0,1,1,0,1,0,3,0,1,0,0,0,1,0,0
4286,1,1,1,2,0,0,0,1,2,0,2,1,1,1,0,2,1,0,2,0,1,1,0,2,0,0,0
4287,1,1,1,3,0,0,0,0,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
4288,1,1,0,2,0,0,0,0,0,0,2,1,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0
4289,1,1,1,0,0,3,3,1,2,0,2,0,0,1,1,1,1,1,0,1,1,0,2,2,0,0,2
4290,0,1,2,3,1,0,0,0,1,1,3,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
4291,0,1,1,2,0,0,0,0,2,1,0,2,2,1,0,2,1,1,1,0,0,1,0,0,0,0,0
4292,1,1,1,2,1,2,2,1,2,1,2,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1
4293,1,1,0,2,1,0,0,1,2,1,2,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0
4294,0,1,2,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0
4295,1,1,0,2,1,0,0,1,2,1,0,1,1,1,0,0,1,1,3,0,0,0,0,2,1,0,2
4296,2,1,1,1,1,0,0,2,2,1,0,2,1,1,0,2,1,1,2,0,0,0,0,2,1,0,2
4297,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,3,0,1,1,0,1,1,0,2
4298,0,1,2,2,1,0,0,0,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
4299,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2
4300,0,1,2,1,1,3,3,0,1,1,3,0,0,1,1,0,1,1,1,2,2,1,2,1,1,2,2
4301,1,1,1,2,0,0,0,0,0,0,2,0,0,1,0,3,1,1,2,0,0,1,0,0,0,0,0
4302,2,1,1,3,0,0,0,0,0,0,1,2,1,1,0,2,1,0,0,0,1,0,0,1,0,0,0
4303,2,1,1,2,0,0,0,2,3,0,2,1,1,1,0,3,1,0,0,0,1,0,0,3,0,0,0
4304,2,1,2,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,2,0,0,1,0,2,0,0,0
4305,0,1,2,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0
4306,2,1,1,2,0,0,0,0,3,0,2,1,1,1,0,3,1,0,3,0,1,0,0,1,0,0,0
4307,1,1,2,2,0,0,0,0,2,0,1,1,1,0,0,2,1,1,2,0,0,0,0,1,0,0,0
4308,0,1,1,2,1,0,0,2,2,1,1,1,1,1,0,1,1,0,2,0,0,0,0,2,1,0,0
4309,0,1,2,2,0,0,0,0,0,0,1,1,1,1,0,2,1,0,2,0,0,0,0,2,0,0,0
4310,1,1,1,3,1,3,3,0,0,1,2,0,0,1,1,1,1,0,0,1,2,0,0,0,1,0,1
4311,0,1,1,2,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
4312,1,1,0,2,1,0,0,2,2,1,0,1,1,1,0,2,1,1,2,0,0,0,0,2,1,0,0
4313,1,1,1,2,1,0,0,0,0,1,2,1,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0
4314,2,1,2,3,1,0,0,0,0,1,1,2,2,1,0,2,1,0,0,0,0,0,0,1,1,0,0
4315,0,1,2,2,1,3,3,0,1,1,2,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,2
4316,0,1,1,2,1,0,0,0,0,1,2,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0
4317,0,1,1,2,1,0,0,0,1,1,2,0,0,1,0,0,1,1,3,0,1,0,0,1,1,0,2
4318,2,1,2,2,1,0,0,1,2,1,2,1,1,1,0,0,1,0,2,0,0,0,0,1,1,0,0
4319,0,1,1,0,1,3,3,0,1,1,2,0,2,1,0,0,1,1,3,2,2,0,3,0,1,0,2
4320,2,1,1,2,0,2,1,1,2,1,1,0,0,1,0,2,1,0,0,0,0,0,0,3,0,0,2
4321,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,3,0,0,1,0,0,1,0,2
4322,1,1,1,2,1,0,0,0,1,1,1,2,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0
4323,1,1,1,3,0,0,0,0,2,1,1,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0
4324,0,1,1,3,1,2,3,0,1,1,2,0,0,1,1,0,1,0,1,1,2,0,3,0,1,0,0
4325,1,1,1,2,1,0,0,0,0,1,1,1,1,1,0,2,1,1,0,0,1,0,0,1,1,0,0
4326,1,1,1,2,1,0,0,0,1,1,0,1,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0
4327,2,1,1,3,0,0,0,0,3,0,1,1,1,1,0,3,1,0,0,0,0,0,0,2,0,0,0
4328,1,1,1,2,0,0,0,1,2,0,3,0,0,1,0,1,1,1,3,0,0,1,0,2,0,0,2
4329,1,1,1,2,0,0,0,0,0,0,1,1,1,1,0,2,1,1,3,0,0,0,0,0,0,0,0
4330,0,1,1,3,1,0,0,0,1,1,0,1,1,1,0,2,1,0,1,0,1,0,0,0,1,0,0
4331,1,1,0,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,2,0,0,0,0,2,0,0,0
4332,1,1,1,3,1,1,0,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
4333,0,1,2,3,1,0,0,0,1,1,1,2,2,0,0,1,1,0,1,0,0,0,0,1,1,0,0
4334,2,0,0,1,0,2,2,0,2,1,3,0,0,1,2,2,1,1,0,1,2,0,3,0,0,0,2
4335,1,1,2,2,0,0,0,1,1,1,3,1,1,1,0,1,1,1,3,0,0,0,0,1,0,0,0
4336,0,1,1,2,1,1,1,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
4337,2,1,1,1,0,0,0,1,2,0,1,2,2,1,0,2,1,1,2,0,0,0,0,2,0,0,1
4338,3,1,1,2,0,3,3,2,3,0,2,0,0,1,2,3,1,0,0,2,2,0,0,3,0,1,2
4339,0,1,0,2,1,2,2,0,1,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1
4340,1,1,1,1,0,1,1,1,2,0,1,0,0,1,0,2,1,1,2,0,0,0,0,3,0,0,2
4341,2,1,1,1,0,1,1,0,0,0,2,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,2
4342,1,1,0,2,1,3,3,0,0,1,1,0,0,1,1,1,1,1,2,0,1,0,3,0,1,0,1
4343,1,1,2,3,1,1,1,0,1,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
4344,1,1,1,2,0,0,0,1,1,1,0,1,1,1,0,1,1,1,2,0,0,0,0,3,0,0,0
4345,2,1,2,2,0,0,0,0,0,0,3,0,0,1,0,3,1,1,2,0,0,0,0,1,0,0,2
4346,2,1,1,2,1,2,2,1,3,1,1,0,0,1,2,2,1,0,2,0,2,0,0,3,0,0,2
4347,1,1,0,3,1,0,0,2,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0
4348,2,1,2,3,1,0,0,1,3,1,1,2,2,0,0,3,1,0,0,0,0,0,0,1,1,0,0
4349,1,1,1,2,0,0,0,1,1,1,2,1,1,1,0,0,1,1,2,0,1,0,0,2,0,0,0
4350,0,1,1,3,1,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2
4351,2,1,2,3,1,0,0,2,2,1,1,2,2,0,0,2,1,0,0,0,0,0,0,3,1,0,0
4352,1,1,1,2,1,0,0,2,2,1,0,1,1,1,0,1,1,0,3,0,0,0,0,2,1,0,0
4353,2,1,2,3,1,0,0,1,3,1,2,1,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0
4354,1,1,1,2,1,0,0,2,2,1,2,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0
4355,2,1,1,0,0,2,2,1,3,0,1,0,1,1,2,3,1,1,1,0,2,0,0,1,0,1,0
4356,2,1,1,2,1,0,0,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
4357,2,1,1,3,0,1,2,0,0,0,1,0,0,1,2,2,1,0,0,0,2,0,0,0,0,1,1
4358,0,1,2,2,0,0,0,1,1,1,2,2,2,0,0,1,1,1,1,0,0,1,0,3,0,0,0
4359,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,0,0,1,0,0,2,0,0,0
4360,0,1,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
4361,2,1,1,2,0,0,0,0,0,0,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1
4362,1,1,2,2,0,3,3,0,1,1,1,0,0,1,1,1,1,1,2,1,2,0,2,1,0,0,2
4363,0,0,0,1,1,0,0,0,0,1,1,2,1,1,0,2,1,1,1,0,0,1,0,1,1,0,2
4364,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,2
4365,0,1,1,0,1,0,0,0,1,1,3,2,2,1,0,0,1,1,1,0,0,1,0,1,1,0,1
4366,1,1,0,1,0,0,0,2,2,0,1,2,1,1,0,2,1,1,3,0,0,0,0,3,0,0,2
4367,0,1,1,1,0,0,0,1,2,1,1,2,1,1,0,2,1,1,1,0,0,0,0,3,0,0,2
4368,0,1,1,0,1,0,0,0,1,1,2,2,2,1,0,0,1,1,1,0,0,0,0,0,1,0,2
4369,2,1,0,1,1,3,3,0,1,1,1,0,0,1,1,0,1,0,2,2,2,0,2,0,1,0,2
4370,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,2
4371,2,1,0,1,0,1,1,1,3,0,1,0,0,1,0,3,1,1,2,0,0,0,0,3,0,0,2
4372,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,2,1,0,2,0,0,0,0,3,0,0,0
4373,0,1,1,1,0,3,3,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,3,0,0,0
4374,1,1,2,2,1,0,0,0,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4375,2,1,2,2,0,0,0,0,3,0,2,1,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0
4376,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
4377,0,1,1,3,1,1,1,0,1,1,2,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0
4378,3,1,0,1,0,0,0,1,4,0,2,1,1,1,0,4,1,1,0,0,0,0,0,3,0,0,0
4379,0,1,2,1,1,3,3,0,1,1,1,0,1,1,1,0,1,1,1,2,2,1,3,0,1,0,2
4380,1,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,1,0,0,0
4381,0,1,2,3,1,2,2,0,0,1,0,0,0,0,2,2,1,0,3,0,2,0,1,0,1,0,0
4382,0,1,1,1,1,3,3,0,0,1,1,0,0,1,1,1,1,1,2,1,1,1,1,0,1,0,2
4383,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,2
4384,2,0,0,1,0,3,3,0,2,0,2,0,1,1,2,2,1,1,1,1,2,0,1,0,0,0,1
4385,2,1,0,2,1,2,2,1,2,1,3,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,2
4386,1,1,1,1,0,1,2,0,0,1,2,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,2
4387,0,1,0,3,1,0,0,2,2,1,2,2,1,1,0,0,1,0,1,0,0,1,0,3,1,0,0
4388,0,1,2,3,1,3,3,0,1,1,2,0,0,1,0,0,1,0,3,2,2,0,0,0,1,0,2
4389,0,1,1,1,1,3,3,0,1,1,3,0,0,1,1,0,1,1,1,1,1,0,3,0,1,3,2
4390,0,1,2,3,1,0,0,0,1,1,2,2,2,0,0,0,1,1,1,0,0,1,0,1,1,0,0
4391,2,1,1,3,0,0,0,1,3,0,2,1,1,1,0,3,1,0,0,0,0,0,0,3,0,0,0
4392,2,1,0,1,0,0,0,0,2,1,3,2,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0
4393,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,0,1,0,2,0,0,0,0,1,1,0,0
4394,2,1,1,1,0,0,0,1,3,0,2,2,1,1,0,3,1,0,0,0,0,0,0,3,0,0,0
4395,0,1,1,1,1,0,0,0,1,1,2,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
4396,2,1,1,2,0,0,0,0,0,0,2,1,1,1,0,2,1,0,2,0,0,0,0,1,0,0,0
4397,1,1,0,2,1,0,0,0,0,1,2,1,1,1,0,2,1,1,2,0,0,0,0,0,1,0,0
4398,2,1,1,3,0,0,0,1,2,1,1,0,0,1,0,2,1,0,0,0,0,0,0,3,0,0,0
4399,3,1,1,3,0,0,0,2,3,0,0,1,1,1,0,3,1,0,0,0,1,0,0,3,0,0,0
4400,2,1,2,2,0,0,0,1,2,1,2,1,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0
4401,2,1,2,3,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
4402,0,1,0,2,1,0,0,0,0,1,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
4403,1,1,2,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2
4404,0,1,2,3,1,2,3,0,1,1,2,0,0,0,1,0,1,0,1,0,1,0,2,1,1,0,0
4405,1,1,2,3,1,0,0,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0
4406,0,1,2,2,1,0,0,0,1,1,2,2,2,0,0,0,1,1,1,0,0,1,0,1,1,0,0
4407,0,1,1,1,1,2,1,1,2,1,2,0,0,1,0,0,1,1,1,1,1,0,0,2,0,0,2
4408,0,1,1,3,1,0,0,0,1,1,2,2,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0
4409,3,1,1,2,0,0,0,1,3,0,2,1,1,1,0,3,1,0,0,0,1,0,0,3,0,0,0
4410,2,1,1,1,0,0,0,1,3,0,2,2,1,1,0,3,1,1,0,0,0,0,0,2,0,0,2
4411,1,1,1,2,0,0,0,1,2,0,0,1,1,1,0,2,1,1,2,0,1,1,0,3,0,0,1
4412,2,1,2,3,0,0,0,0,0,0,1,2,2,0,0,2,1,0,0,0,1,0,0,2,0,0,0
4413,0,1,1,2,1,1,1,0,1,1,2,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
4414,0,1,1,1,1,0,0,0,0,1,2,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
4415,2,0,0,1,0,0,0,2,3,0,2,0,0,1,0,3,1,1,2,0,0,0,0,3,0,0,2
4416,1,1,1,2,1,3,3,0,1,1,2,1,1,1,1,0,1,0,2,2,2,0,2,0,1,0,0
4417,0,1,0,1,1,3,3,0,1,1,3,0,0,1,1,0,1,1,1,0,1,0,2,1,1,0,2
4418,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0
4419,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0
4420,0,1,2,3,1,0,0,0,1,1,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4421,0,1,0,1,1,2,2,0,0,1,2,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0
4422,0,1,0,1,1,3,3,0,1,1,2,0,1,1,1,0,1,1,1,2,2,0,1,1,1,0,0
4423,1,1,1,1,1,3,1,2,2,1,3,0,0,1,0,0,1,1,2,1,1,0,0,2,1,0,2
4424,2,1,1,1,0,0,0,1,2,0,2,0,0,1,0,2,1,1,1,0,0,0,0,2,0,0,2
4425,1,1,0,3,1,0,0,0,2,1,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
4426,1,1,1,1,1,0,0,1,2,1,1,2,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1
4427,0,1,1,2,1,0,0,0,0,1,2,1,1,1,0,0,1,1,3,0,1,0,0,0,1,0,0
4428,2,1,1,2,0,0,0,1,3,0,2,1,1,1,0,3,1,0,2,0,0,0,0,2,0,0,0
4429,2,1,2,2,0,1,0,2,3,0,2,0,0,1,0,3,1,1,0,0,1,0,0,3,0,0,1
4430,0,1,2,3,0,0,0,0,2,0,1,1,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0
